seeds,process_bridge,bridge_strategy,process_hub,hub_strategy,best_epochs,avg_training_time_s,best_test_mae_mean,best_test_mae_var,best_test_mse_mean,best_test_mse_var,best_test_r2_mean,best_test_r2_var,best_val_mae_mean,best_val_mae_var,best_val_mse_mean,best_val_mse_var,best_val_r2_mean,best_val_r2_var
"[42, 43, 44, 45, 46]",True,default,False,default_combinations,"[21, 21, 21, 21, 21]",254.454,1771945.101,243.872,11934885526583.396,3073477012359462.0,-0.357,0.0,1800642.782,244.719,11641185221902.893,3173839648527779.0,-0.386,0.0
